r;R;A;V;V2
2.99;73.89;8722.010228;13039.40529;
4.37;55.5;9574.898014;20921.15216;
3.89;60.64;9312.548137;18112.90613;
7.4;53.17;15533.09923;57472.46716;
2.77;37.21;4069.107616;5635.714048;
1.8;19.93;1416.248753;1274.623878;
5.24;49.97;10337.13941;27083.30524;
3;63.8;7556.169129;11334.25369;
3.15;42.23;5251.596763;8271.264901;
5.6;20.07;4437.058311;12423.76327;
4.69;30.96;5732.360984;13442.38651;
5.65;59.17;13198.04953;37284.48992;
3.87;16.56;2530.061245;4895.668508;
7.43;44.72;13117.47803;48731.43087;
7.29;79.63;22917.32801;83533.6606;
3.73;51.92;7645.453519;14258.77081;
1.07;86.21;3641.674788;1948.296012;
8.23;75.74;24608.48473;101263.9146;
3.49;80.71;11120.19777;19404.7451;
3.67;48.58;7038.551805;12915.74256;
8.48;26.24;8784.547989;37246.48347;
7.36;43.16;12540.61939;46149.47935;
8.75;50.81;17551.61099;76788.29807;
3.98;42.92;6743.766461;13420.09526;
8.81;79.23;27556.57899;121386.7304;
3.1;83.35;10200.63093;15810.97795;
1.02;50.68;2040.781528;1040.798579;
7.21;35.84;10201.47577;36776.32015;
8.11;86.23;27608.25623;111951.479;
6.15;80.57;19561.77305;60152.45214;
5.52;30.59;6666.199266;18398.70997;
4.62;64.81;11820.71465;27305.85085;
1.24;25.95;1270.336522;787.6086434;
2.96;16.93;1978.374046;2927.993588;
1.63;17.18;1105.52992;901.0068844;
4.33;63.56;10865.04481;23522.822;
8.13;82.86;26594.70708;108107.4843;
1.07;52.28;2208.406889;1181.497686;
2.37;89.73;8395.484236;9948.648819;
3.72;29.23;4292.709425;7984.439531;
7.42;69.12;20247.31183;75117.52688;
5.22;11.08;2283.336926;5959.509377;
3.47;76.49;10478.37344;18179.97793;
8.29;88.61;28999.93362;120204.7249;
4.86;62.6;12010.75586;29186.13674;
8.62;71.39;24294.29969;104708.4316;
4.26;67.53;11357.06432;24190.54701;
4.12;34.42;5598.450192;11532.8074;
2.57;84.33;8556.082438;10994.56593;
2.74;86.44;9350.289505;12809.89662;
5.45;73.72;15861.40175;43222.31978;
6.99;48;13245.79867;46294.06637;
5.5;30.37;6594.277485;18134.26308;
7.38;32.85;9570.871215;35316.51478;
5.33;10.75;2262.014633;6028.268996;
2.18;14.3;1230.70019;1341.463208;
7.74;25.56;7810.18906;30225.43166;
3.35;42.89;5672.318259;9501.133084;
7.02;39.22;10869.37164;38151.49446;
7.4;17.86;5217.625584;19305.21466;
2.49;23.85;2344.485047;2918.883884;
7.87;85.08;26433.94307;104017.566;
5.19;36.31;7439.664371;19305.92904;
8.47;69.5;23239.5627;98419.54803;
5.64;57.59;12822.89007;36160.55001;
8.58;30.51;10334.49435;44334.98077;
7.8;35.2;10839.19434;42272.85792;
8.09;39.02;12462.22315;50409.69263;
1.1;67.43;2928.232669;1610.527968;
3.4;36.2;4859.003639;8260.306186;
4.5;53.74;9547.065729;21480.89789;
7.58;18.17;5437.307187;20607.39424;
3.29;61.26;7956.693467;13088.76075;
1.33;62.24;3267.991827;2173.214565;
8.92;41.03;14448.61131;64440.80645;
6.55;67.99;17581.10136;57578.10697;
4.64;54.35;9955.825265;23097.51462;
1.3;61.03;3132.178174;2035.915813;
6.4;27.66;6988.627398;22363.60767;
8.17;22.64;7302.27553;29829.79554;
1.24;79.49;3891.292875;2412.601583;
4.01;17.86;2827.388999;5668.914943;
7.25;24.36;6972.283333;25274.52708;
5.95;16.98;3988.544009;11865.91843;
3.32;56.01;7341.138084;12186.28922;
2.94;21.96;2548.821389;3746.767441;
7.49;40.38;11940.09739;44715.66471;
3.51;21.02;2912.725547;5111.833334;
2.36;85.55;7970.613557;9405.323998;
4.24;65.16;10907.03405;23122.91219;
2.39;72.11;6803.824977;8130.570848;
8.07;75.93;24190.60173;97609.07797;
5.16;80.52;16402.61928;42318.75774;
1.7;81.17;5447.587367;4630.449262;
6.56;21.9;5671.627387;18602.93783;
4.24;70.95;11876.21341;25177.57243;
3.03;75;8971.470401;13591.77766;
7.26;74.07;21229.44801;77062.89626;
7.78;36.03;11066.32947;43048.02162;
1.19;80.41;3777.606876;2247.676091;
2.94;52.56;6100.45775;8967.672893;
6.15;74.56;18102.59152;55665.46893;
6.99;11.1;3063.090944;10705.50285;
6.92;71.69;19585.03769;67764.23039;
1.27;29.21;1464.519014;929.9695741;
4.75;83.4;15639.37513;37143.51594;
6.12;22.73;5491.747925;16804.74865;
6.03;53.89;12828.77631;38678.76056;
6.45;31.38;7990.471202;25769.26962;
6.18;87.81;21423.58707;66198.88405;
1.56;89.28;5498.427673;4288.773585;
6.64;40.42;10595.56513;35177.27622;
5.14;78.5;15929.14672;40937.90707;
8.66;22.57;7716.301487;33411.58544;
6.57;47.36;12283.91493;40352.66053;
4.05;11.35;1814.724161;3674.816426;
6.68;50.12;13217.43738;44146.24085;
7.82;67.69;20897.33977;81708.59848;
5.76;35.71;8120.299926;23386.46379;
1.31;69.09;3573.108673;2340.386181;
7.41;44.96;13152.37695;48729.55659;
5.77;24.9;5671.982692;16363.67007;
6.08;66.5;15961.91381;48524.21797;
2.11;35.55;2961.295844;3124.167115;
8.35;87.76;28929.62651;120781.1907;
3.63;48.43;6940.341345;12596.71954;
5.26;88.02;18277.92307;48070.93767;
2.88;53.99;6138.546527;8839.506999;
5.77;71.21;16220.95934;46797.46769;
7.1;82.17;23031.98518;81763.54739;
3.85;59.23;9002.480698;17329.77534;
8.75;83.07;28695.38132;125542.2933;
2.02;51.27;4088.598111;4129.484092;
1.3;35.47;1820.389314;1183.253054;
4.36;27.15;4673.218205;10187.61569;
1.45;68.79;3937.794503;2854.901015;
3.64;82.21;11813.69539;21500.92561;
6.18;50.51;12323.25912;38078.87067;
5.62;83.8;18592.59764;52245.19937;
3.67;56.24;8148.376976;14952.27175;
4.64;27.48;5033.782489;11678.37537;
3.38;50.93;6795.949033;11485.15387;
2.24;89.56;7919.939061;8870.331748;
4.63;21.51;3931.706931;9101.901546;
7.85;36.17;11209.28476;43996.4427;
4.63;87.35;15966.27617;36961.92934;
8.87;62.08;21738.77486;96411.46652;
4.32;75.8;12927.44472;27923.28058;
7.6;72.36;21710.60306;82500.29164;
7.7;72.7;22099.62339;85083.55005;
5.45;56.44;12143.4823;33090.98926;
8.18;59.68;19272.66865;78825.2148;
3.1;55.47;6788.590256;10522.3149;
2.58;78.35;7980.28577;10294.56864;
2.85;21.82;2455.044356;3498.438207;
8.06;38.75;12330.09678;49690.29002;
4.44;57.59;10094.61559;22410.04661;
6;62.07;14702.55228;44107.65685;
3.25;60.42;7752.179473;12597.29164;
4.61;65.28;11880.66658;27384.93646;
2.23;20.55;1809.157704;2017.21084;
1.7;37.06;2487.219266;2114.136376;
7.73;76.69;23403.34681;90453.93542;
3.59;87.11;12345.8842;22160.86213;
7.3;44.79;12908.13977;47114.71016;
5.31;30.88;6473.386674;17186.84162;
7.14;54.81;15449.61817;55155.13687;
3.21;31.92;4045.084999;6492.361423;
7.63;23.36;7036.506823;26844.27353;
8.12;40.29;12915.55382;52437.14849;
3.38;31.38;4187.254676;7076.460403;
5.89;54.98;12784.38283;37650.00742;
5.37;36.65;7769.767108;20861.82468;
2.25;13.79;1224.916602;1378.031177;
6.52;54.95;14144.09059;46109.73532;
2.74;70.01;7573.042205;10375.06782;
8.99;51.56;18299.20983;82254.9482;
5.17;40.63;8292.721915;21436.68615;
5.58;62.82;13838.5908;38609.66834;
3.04;45.98;5518.26163;8387.757678;
6.55;37.83;9782.218924;32036.76698;
5.91;88.61;20674.25907;61092.43555;
3.18;45.31;5688.279383;9044.364219;
6.77;32.83;8774.437566;29701.47116;
6.45;86.09;21921.59547;70697.14538;
3.76;45.22;6712.404806;12619.32103;
4.85;65.46;12533.6475;30394.09519;
1.44;52.78;3000.486069;2160.34997;
8.06;39.02;12416.00971;50036.51913;
4.37;24.54;4233.657608;9250.541874;
2.4;64.56;6116.943937;7340.332725;
7.39;41.06;11979.07048;44262.66542;
5.67;18.08;4047.074711;11473.45681;
6.82;86.61;23319.11961;79518.19786;
6.46;40.78;10400.14696;33592.47468;
3.53;13.73;1913.396518;3377.144855;
1.36;11.31;607.2412282;412.9240352;
6.52;19.72;5075.913856;16547.47917;
3.07;87.38;10590.34608;16256.18123;
6.59;69.84;18169.768;59869.38555;
8.07;62.84;20020.24776;80781.69972;
2.66;56.32;5914.309115;7866.031123;
1.85;64.27;4693.964114;4341.916805;
3.04;67.02;8043.364385;12225.91387;
7.43;11.34;3326.301449;12357.20988;
1.11;56.87;2492.102746;1383.117024;
7.52;45.84;13608.87379;51169.36543;
3.02;77.42;9230.385655;13937.88234;
1.91;64.64;4874.100186;4654.765677;
1.82;58.34;4191.771007;3814.511616;
7.76;17.98;5508.218321;21371.88708;
5.93;87.67;20524.16213;60854.14071;
1.26;87.29;4342.049552;2735.491217;
2.34;36.74;3394.022727;3971.00659;
5.55;78.6;17221.67011;47790.13456;
6.63;72.07;18863.73936;62533.29598;
6.06;21.05;5035.985385;15259.03572;
6.9;75.17;20476.38929;70643.54306;
8.98;15.22;5395.736413;24226.85649;
7.87;57.35;17818.36665;70115.27279;
2.35;31.3;2903.835007;3412.006133;
8.48;37.44;12534.05018;53144.37276;
8.01;42.41;13410.98032;53710.97619;
2.55;36.54;3678.480517;4690.062659;
8.63;44.46;15147.46615;65361.31646;
1.13;57.07;2545.927621;1438.449106;
2.83;46.89;5238.734694;7412.809592;
2.21;25.17;2196.014614;2426.596149;
6.39;31.06;7835.415769;25034.15338;
4.63;71.98;13156.86959;30458.1531;
6.77;49.31;13179.02883;44611.01258;
5.43;53.39;11445.09725;31073.43903;
4.12;79.96;13005.5804;26791.49562;
2.56;19.31;1951.560304;2497.99719;
6.43;23.1;5863.847802;18852.27068;
6.36;83.8;21040.73327;66909.53181;
3.66;75.29;10878.72802;19908.07229;
7.3;61.08;17602.79476;64250.20086;
4.71;57.27;10648.97548;25078.33725;
5.65;20.62;4599.354086;12993.17529;
6.77;57.77;15440.12361;52264.81843;
1.74;22.9;1573.057028;1368.559614;
7.85;80.21;24857.52643;97565.79123;
6.15;39.9;9687.411504;29788.79037;
7.2;50.96;14485.10516;52146.37858;
2.79;79.61;8768.626343;12232.23375;
8.39;81.57;27017.93546;113340.2392;
3.91;59.9;9246.200709;18076.32239;
5.78;31.61;7212.935871;20845.38467;
3.25;43.44;5573.562997;9057.039871;
1.01;57.11;2277.158554;1149.96507;
3.23;74.77;9534.318148;15397.92381;
6.94;11.98;3282.283014;11389.52206;
3.2;43.17;5453.706522;8725.930434;
6.53;68.18;17576.39949;57386.94432;
2.47;52.45;5114.488218;6316.39295;
3.46;86.41;11803.20203;20419.5395;
6.94;71.44;19573.14679;67918.81935;
5.6;10.53;2327.963329;6518.297322;
4.51;14.33;2551.423016;5753.458902;
3.68;51.79;7524.081072;13844.30917;
6.57;81.62;21170.04088;69543.5843;
5.74;71.04;16098.09856;46201.54285;
5.29;72.89;15222.40804;40263.26925;
4.94;81.08;15812.49589;39056.86485;
4.48;18.06;3194.151394;7154.899123;
7.69;64.61;19614.88732;75419.24174;
7.82;87.91;27139.68295;106116.1603;
8.74;25.91;8940.021893;39067.89567;
2.6;69.48;7131.697183;9271.206338;
5.73;50.4;11401.05118;32664.01162;
6.45;54.47;13870.01167;44730.78765;
8;21.13;6673.431712;26693.72685;
4.52;63.08;11256.14959;25438.89808;
8.6;12.2;4142.075575;17810.92497;
8.37;71.65;23675.62156;99082.47623;
1.39;12.32;676.0600058;469.861704;
5.79;19.77;4519.02735;13082.58418;
1.04;89.93;3692.305859;1919.999047;
3.91;39.48;6094.156995;11914.07692;
5.51;28.51;6201.668569;17085.59691;
7.92;63.47;19845.10571;78586.61861;
6.11;82.74;19957.97451;60971.61211;
7.89;51.97;16187.86063;63861.1102;
6.11;18.46;4452.794409;13603.28692;
4.18;57.86;9548.044794;19955.41362;
6.51;26.83;6895.430698;22444.62692;
5.59;72.74;16052.57994;44866.96093;
4.85;64.95;12435.99763;30157.29426;
8.24;63.15;20542.83147;84636.46566;
6.27;51.35;12710.64898;39847.88457;
5.83;37.1;8538.905379;24890.90918;
4.39;70.23;12171.57909;26716.6161;
4.31;17.52;2981.062687;6424.190091;
1.06;22.7;949.9296844;503.4627327;
6.62;63.14;16501.45744;54619.82414;
3.58;53.6;7575.434597;13560.02793;
7.09;71.11;19903.82986;70559.07684;
1.02;41.65;1677.161615;855.3524237;
3.09;82.08;10012.80052;15469.7768;
6.8;25.49;6842.87308;23265.76847;
7.45;57.9;17029.21283;63433.81778;
5.73;48.8;11039.11304;31627.05887;
1.08;81.77;3486.402224;1882.657201;
7.16;38.26;10814.78088;38716.91556;
4.77;17;3201.304884;7635.112147;
8.08;57;18182.18001;73456.00725;
7.25;27.39;7839.525472;28418.27984;
7.83;87.46;27035.28622;105843.1456;
5.12;72.95;14745.34689;37748.08804;
2.15;83.5;7087.36292;7618.915139;
1.21;46.3;2211.699389;1338.078131;
5.98;51.03;12047.21023;36021.15858;
6.5;41.65;10687.79461;34735.33247;
1.92;84.33;6392.092717;6136.409008;
2.66;71.14;7470.595711;9935.892296;
6.14;72.82;17651.38479;54189.75131;
7.53;63.88;18989.76631;71496.47017;
3.44;21.36;2900.81096;4989.394851;
3.82;64.5;9727.087314;18578.73677;
2.41;38.97;3707.722181;4467.805228;
7.14;82.59;23280.13072;83110.06667;
2.3;13.76;1249.41296;1436.824904;
6.26;66.33;16392.45753;51308.39208;
2.02;47.73;3806.295842;3844.3588;
1.06;71.59;2995.835511;1587.792821;
5.63;81.61;18138.92351;51061.06968;
2.02;29.5;2352.518905;2376.044094;
3.74;13.41;1979.976869;3702.556746;
2.17;89.46;7663.874148;8315.303451;
7.96;24.22;7611.091504;30292.14419;
8.44;66.99;22320.92361;94194.29763;
4.82;86.87;16530.14246;39837.64333;
6.94;14.66;4016.549998;13937.42849;
4.05;17.95;2869.982264;5811.714084;
2.91;32.6;3745.159564;5449.207166;
5.15;83.73;17023.46872;43835.43194;
5.82;13.38;3074.247544;8946.060354;
1.15;39.05;1772.877039;1019.404297;
5.33;28.08;5908.592641;15746.39939;
1.27;61.06;3061.401267;1943.989805;
4.35;23.1;3966.988793;8628.200625;
3.02;17.34;2067.358399;3121.711182;
4.26;24.35;4095.135737;8722.639119;
2.58;27.72;2823.401679;3642.188166;
4.58;83.06;15018.17434;34391.61923;
6.68;79.3;20912.66529;69848.30206;
8.77;68.07;23567.58492;103343.8599;
7.5;71.32;21117.00558;79188.77091;
5.1;64.53;12992.46567;33130.78746;
8.88;65.16;22843.03358;101423.0691;
1.34;45.02;2381.606603;1595.676424;
5.06;56.28;11242.53743;28443.61971;
5.97;57.05;13445.89503;40135.99668;
5.43;19.66;4214.471097;11442.28903;
6.95;55.76;15299.15013;53164.54671;
8.11;76.53;24502.60756;99358.07364;
5.11;45.14;9106.304988;23266.60924;
3.03;81.27;9721.485326;14728.05027;
6.96;25.35;6965.414088;24239.64103;
5.38;38.02;8075.215573;21722.32989;
5.4;48.92;10428.93462;28158.12348;
7.4;81.51;23812.35506;88105.71372;
5.83;73.77;16978.84231;49493.32534;
3.74;47.65;7035.48828;13156.36308;
3.43;36.39;4927.605285;8450.843064;
8.85;65.37;22839.23181;101063.6007;
1.54;58.22;3539.587548;2725.482412;
8.61;18.83;6400.489776;27554.10849;
5.23;45.74;9444.034955;24696.15141;
3.27;31.95;4124.566897;6743.666876;
4.46;72.19;12710.76347;28345.00254;
6.95;15.02;4121.112535;14320.86606;
8.1;79.06;25281.42594;102389.775;
2.69;57.24;6078.713038;8175.869036;
6.44;62.68;15935.82647;51313.36123;
6.49;44.5;11401.5644;36998.07647;
8.79;44.42;15414.41921;67746.37245;
6.5;77.54;19897.51726;64666.93108;
7.14;26.7;7526.086575;26868.12907;
7.27;76.97;22091.01315;80300.83279;
8.17;74.06;23887.21404;97579.26934;
3.51;35.46;4913.665456;8623.482875;
1.88;71.34;5294.813786;4977.124959;
7.03;69.73;19352.39532;68023.66955;
3.28;22.98;2975.66204;4880.085745;
4.95;80.64;15758.521;39002.33947;
4.34;29.07;4980.747183;10808.22139;
2.14;56.39;4764.042253;5097.525211;
1.76;68.31;4746.316444;4176.75847;
1.09;75.14;3233.385046;1762.19485;
2.18;42.77;3680.912388;4012.194503;
4.44;38.15;6687.091244;14845.34256;
7.78;75.04;23047.94236;89656.49576;
7.65;72.66;21944.03895;83935.94897;
3.33;24.93;3277.375846;5456.830784;
2.19;55.9;4832.987362;5292.121161;
6.27;17.66;4371.37412;13704.25787;
2.27;20.08;1799.48944;2042.420514;
3.41;39.49;5316.199245;9064.119713;
1.69;53.99;3602.133205;3043.802558;
6.72;89.74;23807.57028;79993.43613;
6.51;24.59;6319.740621;20570.75572;
4.4;89.09;15475.38179;34045.83993;
6.75;34.44;9177.54774;30974.22362;
7.45;26.47;7785.203169;28999.88181;
7.25;54.87;15704.81061;56929.93847;
6.32;66.3;16542.08863;52273.00007;
1.05;32.24;1336.423393;701.6222812;
5.56;44.19;9699.705083;26965.18013;
6.28;67.78;16804.32007;52765.56503;
5.72;25.83;5832.841453;16681.92656;
6.67;58.66;15446.41252;51513.78577;
4.57;23.1;4167.618111;9523.007384;
1.71;44.87;3029.088182;2589.870396;
1.99;55.2;4336.625217;4314.942091;
3.33;70.22;9231.341032;15370.18282;
3.87;24.44;3733.979277;7225.2499;
6.82;51.58;13887.54404;47356.52518;
3.43;52.62;7125.325367;12219.933;
7.51;45.66;13537.40995;50832.97438;
3.05;11.31;1361.827754;2076.787326;
7.93;67.83;21235.12105;84197.25498;
8.45;40.84;13623.92296;57561.0745;
4.28;47.95;8101.997731;17338.27514;
8.85;27.6;9642.998284;42670.26741;
3.04;68.25;8190.982085;12450.29277;
5.79;38.61;8825.475264;25549.75089;
5.1;39.78;8009.302407;20423.72114;
1.86;21.17;1554.510067;1445.694363;
6.11;65.1;15702.97486;47972.58821;
4.84;59.05;11283.01071;27304.88591;
4.38;72.01;12451.64293;27269.09802;
1.96;72.69;5624.584904;5512.093206;
4.61;81.41;14816.25407;34151.46564;
4.64;74.16;13584.61825;31516.31433;
4.62;49.01;8938.94808;20648.97007;
2.88;51.18;5819.055589;8379.440049;
1.89;30.02;2239.918562;2116.723041;
5.5;65.8;14287.23933;39289.90816;
7.92;17.33;5418.554939;21457.47756;
4.78;74.42;14043.56275;33564.11496;
3.28;87.05;11272.03571;18486.13856;
3.43;85.83;11622.32376;19932.28525;
5.32;42.31;8886.165436;23637.20006;
8.29;73.48;24048.2465;99679.98175;
2.17;71.97;6165.537922;6689.608645;
2.83;32.37;3616.503349;5117.352239;
8.6;27.42;9309.484612;40030.78383;
4.48;61.5;10877.09362;24364.68971;
8.73;38.49;13265.44708;57903.67652;
6.91;37.39;10199.83742;35240.43827;
7.93;68.08;21313.38702;84507.57952;
4.07;76.4;12275.735;24981.12072;
5.18;60.64;12400.77104;32117.997;
7.31;68.97;19903.86144;72748.61356;
5.28;64.38;13419.75637;35428.15683;
2.64;43.84;4569.137305;6031.261243;
5.26;46.92;9743.241882;25624.72615;
6.2;18.91;4628.528637;14348.43877;
1.64;64.83;4197.392734;3441.862042;
8.91;11.74;4129.576708;18397.26423;
8.18;32.04;10346.78793;42318.36264;
6.13;11.24;2720.110347;8337.138214;
4.5;10.98;1950.628614;4388.914381;
8.76;73.85;25539.61479;111863.5128;
8.82;86.49;30115.78715;132810.6213;
1.34;76.38;4040.584459;2707.191588;
5.82;28.41;6527.606333;18995.33443;
5.17;21.55;4398.42868;11369.93814;
8.11;87.24;27931.6279;113262.7511;
1.81;22.15;1582.748979;1432.387826;
6.68;71.77;18926.88509;63215.7962;
6.87;81.2;22022.79839;75648.31247;
4.1;41.45;6709.15968;13753.77734;
7.32;43.35;12527.37043;45850.17578;
4.01;14.92;2361.962143;4735.734096;
5.91;85.47;19941.64228;58927.55295;
8.02;38.08;12056.7719;48347.65533;
5.52;62.05;13521.98968;37320.69153;
8.52;33.01;11103.11545;47299.27184;
6.65;88.33;23189.40537;77104.77285;
7.1;51.33;14387.63295;51076.09696;
5.26;79.16;16438.08669;43232.16799;
1.65;24.11;1570.51067;1295.671303;
5.1;87.22;17560.86868;44780.21512;
8.82;52.5;18280.48127;80616.92241;
4.88;68.54;13204.55162;32219.10596;
2.32;74.8;6850.926677;7947.074946;
8.23;67.45;21915.00257;90180.23558;
4.23;35.04;5851.459475;12375.83679;
3.19;81.91;10315.43022;16453.11121;
5.81;20.3;4656.203008;13526.26974;
5.36;40.99;8673.66101;23245.41151;
5.15;33.81;6874.041291;17700.65632;
7.33;28.85;8348.52071;30597.3284;
1.35;43.22;2303.447232;1554.826882;
7.42;17.95;5258.090962;19507.51747;
3.58;55.21;7802.980301;13967.33474;
8.76;27.76;9600.266845;42049.16878;
7.25;86.98;24895.28753;90245.41731;
4.66;43.52;8006.349421;18654.79415;
7.1;26.52;7433.470208;26388.81924;
4.71;49.79;9258.119243;21802.87082;
6.81;28.19;7578.825793;25805.90183;
8.84;15.93;5559.398141;24572.53978;
2.97;26.05;3054.385952;4535.763139;
6.94;51.62;14142.85886;49075.72025;
3.18;29.65;3722.301561;5918.459481;
8.21;76.75;24876.0418;102116.1516;
5.07;58.36;11681.07949;29611.5365;
2.61;72.6;7480.607438;9762.192707;
8.76;83.78;28973.716;126904.8761;
3.81;30.72;4620.680327;8802.396024;
7.74;23.19;7086.004863;27422.83882;
1.7;28.79;1932.192193;1642.363364;
5.53;14.23;3106.63169;8589.836624;
4.43;88.46;15470.71544;34267.6347;
3.1;48.92;5986.980987;9279.820529;
3.01;28.2;3351.007043;5043.2656;
5.33;11.98;2520.831191;6718.015123;
6.5;38.79;9953.890823;32350.14517;
4.65;76.13;13975.53748;32493.12465;
4.84;48.78;9320.6649;22556.00906;
5.47;49.26;10637.54648;29093.68961;
3.25;65.32;8380.873273;13618.91907;
1.74;26.84;1843.705268;1604.023583;
3.73;28.05;4130.488659;7703.36135;
3.52;77.29;10740.52988;18903.33258;
5.03;12.68;2517.949266;6332.642404;
6.17;66.93;16302.93232;50294.54622;
5.39;26.18;5570.807404;15013.32595;
8.61;69.02;23460.5313;100997.5872;
5.19;64.65;13246.33163;34374.23059;
1.31;53.63;2773.568072;1816.687087;
3.56;20.39;2865.675168;5100.9018;
3.89;71.4;10964.97258;21326.87166;
1.61;19.01;1208.280397;972.6657196;
3.09;15.81;1928.635187;2979.741365;
3.67;53.83;7799.202216;14311.53607;
2.61;48.08;4954.099251;6465.099523;
5.17;54.36;11095.06186;28680.7349;
2.26;69.8;6227.64142;7037.234805;
6.6;86.17;22452.24462;74092.40724;
5.04;45.63;9079.056984;22879.2236;
4.6;10.28;1866.855412;4293.767447;
7.1;57.15;16018.96012;56867.30842;
4.54;18.76;3362.392619;7632.631245;
3.91;56.73;8756.877566;17119.69564;
4.15;24.91;4081.140637;8468.366823;
2.65;62.91;6581.506216;8720.495737;
2.24;57.37;5073.324072;5682.122961;
5.08;54.19;10867.82409;27604.27318;
3.32;43.48;5698.851703;9460.093828;
9;76.59;27212.86804;122457.9062;
6.21;63.89;15663.33459;48634.65389;
2.05;43;3480.022512;3567.023075;
3.98;88.61;13922.76668;27706.3057;
4.52;68.34;12194.75687;27560.15052;
5.11;39.91;8051.232434;20570.89887;
8.79;36.99;12836.0956;56414.64018;
8.45;62.68;20909.58597;88343.00073;
1.22;68.66;3306.917546;2017.219703;
1.61;88.41;5619.36191;4523.586337;
7.91;38.39;11988.20973;47413.3695;
1.16;48;2198.158292;1274.931809;
8.42;88.73;29494.58635;124172.2085;
3.6;38.86;5522.872709;9941.170877;
3.18;80.89;10155.04126;16146.5156;
7.7;67.15;20412.51321;78588.17588;
7.07;29.24;8161.24694;28850.00793;
5.74;67.05;15193.94015;43606.60823;
7.4;77.28;22576.60163;83533.42604;
6.49;53.43;13689.56372;44422.63428;
8.22;19.88;6451.310343;26514.88551;
3.07;72.35;8768.728987;13459.999;
3.04;60.28;7234.4674;10996.39045;
1.83;50.3;3633.948862;3325.063209;
4.11;37.66;6110.572121;12557.22571;
4.15;27.03;4428.471756;9189.078893;
6.16;14.84;3608.895858;11115.39924;
1.6;53.57;3383.77413;2707.019304;
6.35;31.35;7859.067289;24952.53864;
1.65;58.8;3830.196076;3159.911763;
5.58;55.54;12234.88273;34135.32282;
2.61;28.06;2891.265079;3773.100928;
3.65;46.93;6762.435804;12341.44534;
2.62;43.95;4545.900309;5955.129404;
7.77;19.12;5865.008468;22785.5579;
1.57;67.59;4189.303606;3288.603331;
7.37;35.93;10454.04684;38523.16262;
5.77;68.29;15555.81117;44878.51522;
6.55;20.63;5334.580396;17470.7508;
3.47;27.63;3785.036714;6567.038699;
1.82;18.85;1354.386073;1232.491326;
8.13;24.5;7863.508611;31965.1625;
5.19;38.54;7896.575733;20491.61403;
7.08;69.9;19537.55305;69162.93778;
1.72;12.34;837.921518;720.6125055;
8.53;74.43;25064.36965;106899.5365;
